1 1
0.9988 1
0.997599 1
0.996399 1
0.995198 1
0.995198 0.999406
0.993998 0.999406
0.992797 0.999406
0.991597 0.999406
0.990396 0.999406
0.989196 0.999406
0.987995 0.999406
0.986795 0.999406
0.985594 0.999406
0.984394 0.999406
0.983193 0.999406
0.983193 0.998812
0.981993 0.998812
0.981993 0.998219
0.980792 0.998219
0.980792 0.997625
0.980792 0.997031
0.979592 0.997031
0.978391 0.997031
0.978391 0.996437
0.977191 0.996437
0.97599 0.996437
0.97599 0.995843
0.97479 0.995843
0.973589 0.995843
0.972389 0.995843
0.971188 0.995843
0.971188 0.995249
0.969988 0.995249
0.968788 0.995249
0.967587 0.995249
0.967587 0.994656
0.966387 0.994656
0.966387 0.994062
0.965186 0.994062
0.963986 0.994062
0.962785 0.994062
0.961585 0.994062
0.960384 0.994062
0.959184 0.994062
0.957983 0.994062
0.956783 0.994062
0.955582 0.994062
0.954382 0.994062
0.954382 0.993468
0.953181 0.993468
0.953181 0.992874
0.953181 0.99228
0.951981 0.99228
0.95078 0.99228
0.94958 0.99228
0.948379 0.99228
0.947179 0.99228
0.945978 0.99228
0.945978 0.991686
0.944778 0.991686
0.943577 0.991686
0.942377 0.991686
0.941176 0.991686
0.939976 0.991686
0.938776 0.991686
0.937575 0.991686
0.936375 0.991686
0.936375 0.991093
0.935174 0.991093
0.935174 0.990499
0.933974 0.990499
0.932773 0.990499
0.931573 0.990499
0.930372 0.990499
0.929172 0.990499
0.929172 0.989905
0.927971 0.989905
0.926771 0.989905
0.92557 0.989905
0.92437 0.989905
0.923169 0.989905
0.921969 0.989905
0.920768 0.989905
0.919568 0.989905
0.918367 0.989905
0.917167 0.989905
0.915966 0.989905
0.915966 0.989311
0.914766 0.989311
0.913565 0.989311
0.912365 0.989311
0.912365 0.988717
0.909964 0.988717
0.908764 0.988717
0.908764 0.988124
0.907563 0.988124
0.907563 0.98753
0.906363 0.98753
0.906363 0.986936
0.905162 0.986936
0.903962 0.986936
0.903962 0.986342
0.903962 0.985748
0.902761 0.985748
0.901561 0.985748
0.901561 0.985154
0.901561 0.984561
0.90036 0.984561
0.89916 0.984561
0.89916 0.983967
0.897959 0.983967
0.896759 0.983967
0.895558 0.983967
0.894358 0.983967
0.894358 0.983373
0.893157 0.983373
0.891957 0.983373
0.890756 0.983373
0.889556 0.983373
0.889556 0.982779
0.888355 0.982779
0.887155 0.982779
0.885954 0.982779
0.884754 0.982779
0.883553 0.982779
0.882353 0.982779
0.881152 0.982779
0.879952 0.982779
0.878752 0.982779
0.877551 0.982779
0.877551 0.982185
0.876351 0.982185
0.87515 0.982185
0.87395 0.982185
0.872749 0.982185
0.872749 0.981591
0.872749 0.980998
0.872749 0.980404
0.872749 0.97981
0.871549 0.97981
0.870348 0.97981
0.869148 0.97981
0.867947 0.97981
0.867947 0.979216
0.866747 0.979216
0.865546 0.979216
0.864346 0.979216
0.863145 0.979216
0.861945 0.979216
0.860744 0.979216
0.859544 0.979216
0.858343 0.979216
0.857143 0.979216
0.857143 0.978622
0.855942 0.978622
0.854742 0.978622
0.854742 0.978029
0.853541 0.978029
0.852341 0.978029
0.85114 0.978029
0.85114 0.977435
0.84994 0.977435
0.84994 0.976841
0.848739 0.976841
0.847539 0.976841
0.846339 0.976841
0.845138 0.976841
0.843938 0.976841
0.843938 0.976247
0.843938 0.975653
0.843938 0.975059
0.842737 0.975059
0.842737 0.974466
0.841537 0.974466
0.841537 0.973872
0.840336 0.973872
0.840336 0.973278
0.839136 0.973278
0.839136 0.972684
0.837935 0.972684
0.836735 0.972684
0.835534 0.972684
0.834334 0.972684
0.834334 0.97209
0.833133 0.97209
0.831933 0.97209
0.830732 0.97209
0.829532 0.97209
0.828331 0.97209
0.827131 0.97209
0.827131 0.971496
0.827131 0.970903
0.82593 0.970903
0.82473 0.970903
0.823529 0.970903
0.822329 0.970903
0.821128 0.970903
0.819928 0.970903
0.818727 0.970903
0.817527 0.970903
0.817527 0.970309
0.817527 0.969715
0.816327 0.969715
0.815126 0.969715
0.813926 0.969715
0.812725 0.969715
0.811525 0.969715
0.810324 0.969715
0.810324 0.969121
0.809124 0.969121
0.809124 0.968527
0.807923 0.968527
0.807923 0.967933
0.806723 0.967933
0.806723 0.96734
0.805522 0.96734
0.805522 0.966746
0.804322 0.966746
